order_id,lat,lon
109,40.41190536067374,-3.707964963676558
110,40.41200342256808,-3.7067593095426794
111,40.4120579,-3.707697
112,40.41361269719577,-3.7074240200893476
113,40.413196231891334,-3.7064944708620184
114,40.41378870814194,-3.7041655814227994
115,40.414085030546886,-3.7035445366449578
116,40.41273294167977,-3.700987562661364
117,40.41269608842185,-3.7017359375607355
118,40.41355905651075,-3.702096037249032
119,40.4124251,-3.6998774
120,40.4132921,-3.7020479
121,40.41353070000001,-3.702047900000001
122,40.41122941684787,-3.7063760831981862
123,40.41163082458845,-3.704657522802628
124,40.41116675735991,-3.704978733160943
125,40.412192,-3.703657900000001
126,40.41124,-3.704866200000001
127,40.41052204128264,-3.7055245664038514
128,40.41078934278526,-3.7060305557319864
129,40.41019409310188,-3.7058254071466723
130,40.4106455,-3.705012200000001
131,40.4103962,-3.705576
132,40.40910152153765,-3.705888543014365
133,40.40923360215364,-3.7062589369156673
134,40.4088307,-3.7062089
135,40.40916337609518,-3.7075091900489827
136,40.410568243604615,-3.70709779566305
137,40.410466,-3.7071221
138,40.40939500000001,-3.7070428
139,40.40939500000001,-3.7070428
140,40.406136355245174,-3.7076852698557374
141,40.40638067126604,-3.707367314530942
142,40.40707941212683,-3.7083256076278865
143,40.40758374403172,-3.706610960216505
144,40.40714976527443,-3.708051433990822
145,40.4074631,-3.7061283
146,40.4070586,-3.707414000000001
147,40.4069209,-3.7080941
148,40.4066483,-3.7090865
149,40.4068514,-3.7075424999999993
150,40.40687799999999,-3.7061707
151,40.409598074560336,-3.7048842228174568
152,40.40954365986018,-3.7048471049572615
153,40.40847554782084,-3.7069556490992253
154,40.408430300000006,-3.7067455
155,40.41023336412522,-3.703703398510191
156,40.41037763532492,-3.70445315606971
157,40.410623250888705,-3.704438893811172
158,40.4090867,-3.703581399999999
159,40.40915224837864,-3.704740518543512
160,40.408628627235736,-3.7044108696685236
161,40.40790060470924,-3.7042195339987236
162,40.4091018,-3.704243000000001
163,40.40752508460474,-3.705566333145482
164,40.40817227157651,-3.7053814316480813
165,40.40795224938985,-3.7059757811968796
166,40.4085208,-3.7054489999999993
167,40.40741359613439,-3.705132401303867
168,40.40713887414955,-3.7052513435931163
169,40.4069338,-3.7055328
170,40.4072669,-3.706052
171,40.407861316358385,-3.70201105069918
172,40.40698246236057,-3.7031420181477954
173,40.407661806381114,-3.7022498788241434
174,40.40738162028634,-3.701905281661173
175,40.40553338616539,-3.7045938232228126
176,40.4057064,-3.701770400000001
177,40.40674855578359,-3.7012988073648163
178,40.40609861331898,-3.7010523492533762
179,40.4071670269735,-3.7002086085863075
180,40.40634372174141,-3.699708124907886
181,40.4084422,-3.7007926000000007
182,40.4069564,-3.7002938
183,40.40824987897679,-3.701122304806748
184,40.408260876859494,-3.7008792968900477
185,40.4088427,-3.701929
186,40.4101058890653,-3.7029927261565687
187,40.40983422949027,-3.702616474624932
188,40.41044269467608,-3.7035444696569106
189,40.4097609,-3.7030278
190,40.41222834057282,-3.7019139892382524
191,40.411622851383086,-3.7010755191042786
192,40.4121057701739,-3.7005301548763008
193,40.4118352,-3.702226299999999
194,40.41156349999999,-3.7026425
195,40.41010217057591,-3.699024244210553
196,40.41098793941418,-3.700151533056555
197,40.41095423364699,-3.698768354619902
198,40.410932700558966,-3.698869924701703
199,40.4106934,-3.699162700000001
200,40.4116083,-3.700093399999999
201,40.41048428272432,-3.7026167078662304
202,40.41100939317056,-3.700948802612107
203,40.41095028585475,-3.7034408076548657
204,40.41115615044693,-3.701748508838767
205,40.4110661,-3.701790900000001
206,40.4110908,-3.702376199999999
207,40.4107887,-3.7021841
208,40.40963525689519,-3.701794330076054
209,40.41025947014483,-3.7018387905176318
210,40.40933152573467,-3.701335604412226
211,40.4092857,-3.7017935
212,40.409496364467685,-3.70081719146041
213,40.41008716352211,-3.6999904487088613
214,40.410530129127075,-3.7008801595612213
215,40.409394613976424,-3.70040029168361
216,40.40981029715831,-3.699452801333993
217,40.40895236158419,-3.701402294875433
218,40.40889769999999,-3.6996665
219,40.4097404,-3.6994818
220,40.40952872763544,-3.699465155101521
221,40.40964916772327,-3.698406051230541
222,40.40960282909137,-3.699445760626595
223,40.4092002,-3.699527
224,40.409844148318484,-3.6969187793944545
225,40.40971269555263,-3.6978718177893923
226,40.40962026249374,-3.697759535290945
227,40.4093476,-3.6979453
228,40.4078886,-3.696603300000001
229,40.408381221472986,-3.6990172826928918
230,40.4083339920779,-3.69956867511862
231,40.40730361131533,-3.699493007839588
232,40.40776036242268,-3.6980706706716813
233,40.407513961792226,-3.6990830220634496
234,40.4077572,-3.6986644
235,40.40716439999999,-3.6989895000000015
236,40.40697243283688,-3.6982214866446808
237,40.40703182485708,-3.697978401504664
238,40.406899,-3.6996002
239,40.408951664379686,-3.695077996803043
240,40.407686393746715,-3.693679965248212
241,40.40816824043354,-3.6960574096253067
242,40.4072411,-3.6977951
243,40.40855476753282,-3.6928118339332108
244,40.409332577857,-3.693027257388562
245,40.4086932,-3.6927909
246,40.4101289,-3.695577
247,40.410427543864834,-3.697629500888991
248,40.411173030108685,-3.697221913994151
249,40.41054226343299,-3.696008309429653
250,40.41205816402146,-3.6986719664991505
251,40.410403,-3.6966187
252,40.410403,-3.6966187
253,40.41134,-3.6984975
254,40.4100353,-3.6966642
255,40.410863231155275,-3.6954288304779856
256,40.41087574542602,-3.695184137879868
257,40.41165158407695,-3.6963816204252455
258,40.41016726091776,-3.692353257425873
259,40.41082334014029,-3.694777315169813
260,40.41137247507051,-3.695044606746728
261,40.4111512,-3.6931296
262,40.4111512,-3.6931296
263,40.4115668,-3.6944980999999992
264,40.41254054682606,-3.693107102920017
265,40.41179832471776,-3.6932537165449104
266,40.4125316,-3.6950058
267,40.4137699027654,-3.69456264364099
268,40.413661768936045,-3.694396969521878
269,40.4131244197702,-3.6961232840073004
270,40.41324600000001,-3.695318400000001
271,40.41414678658231,-3.6972571240205423
272,40.41331307605944,-3.6981634609445124
273,40.41399989414784,-3.6988215514350102
274,40.412447437267964,-3.698393073633766
275,40.41160155636722,-3.6975164317272484
276,40.41257534919125,-3.697003891195414
277,40.4140777892089,-3.702163258857695
278,40.41348653075573,-3.6997148796660735
279,40.41358410311588,-3.6989959557285723
280,40.4136555,-3.7000065
281,40.4142325,-3.7024839
282,40.41319039999999,-3.6985944
283,40.41407559692152,-3.699779998544264
284,40.41482063915871,-3.697990702970902
285,40.413830423675705,-3.6989867983133755
286,40.4144319,-3.6981038000000006
287,40.41459808117091,-3.7012738218459345
288,40.41573976299074,-3.700620538585169
289,40.41440308318757,-3.7017197002867874
290,40.4151332,-3.7004227
291,40.4151332,-3.7004227
292,40.41531871641756,-3.6957579812525316
293,40.414782065913336,-3.694717297010305
294,40.4146808207776,-3.6956971923017905
295,40.414018500000005,-3.695795
296,40.41763601452377,-3.6976623941237534
297,40.418413694395774,-3.696344273569141
298,40.41567977216486,-3.6950088811568294
299,40.41633694886812,-3.6957831749864423
300,40.4158982,-3.6958359
301,40.4156747,-3.6952896
302,40.4157035,-3.698716400000001
303,40.4166388,-3.695939
304,40.41991954722577,-3.6929819934579737
305,40.421710404888294,-3.6930124800063417
306,40.42070815514276,-3.693553135670826
307,40.41957827796905,-3.69551865230172
308,40.4206907,-3.6932088
309,40.4237111,-3.6951973
310,40.42341009999999,-3.6950527000000006
311,40.42196220000001,-3.6930728
312,40.420722,-3.6953647
313,40.4238515,-3.6948106
314,40.4228885,-3.6953491
315,40.420786352748806,-3.6982397495213095
316,40.419951804943175,-3.6959736581359466
317,40.42110449330299,-3.6957061488851406
318,40.419921582382536,-3.6994051784706854
319,40.4210199,-3.6962332
320,40.422184379577956,-3.7001249799065654
321,40.42180581553751,-3.7009239443471955
322,40.42188221599943,-3.7007260835634326
323,40.42174104905956,-3.6987916423585903
324,40.42094340845161,-3.6984020760747383
325,40.42067392278079,-3.6995269887303173
326,40.4207855,-3.6983416
327,40.4225257,-3.6990178
328,40.4218515814374,-3.6982654575385943
329,40.422109890713806,-3.6977792458589667
330,40.422723593689255,-3.6973639652896155
331,40.42226088099865,-3.697172955594548
332,40.421254000000005,-3.6966925
333,40.42433914208238,-3.697272155895088
334,40.424025594610754,-3.6974942868262253
335,40.42358511076105,-3.6977602971586907
336,40.4229276786854,-3.696396478969917
337,40.4229795,-3.6956491
338,40.4227419,-3.6964978
339,40.4236487,-3.697687600000001
340,40.42498547890554,-3.6977981197545318
341,40.422765381476815,-3.698187290423591
342,40.42363204115919,-3.6987227646780805
343,40.42291100221804,-3.698279902133955
344,40.4243181,-3.6975786
345,40.42478293509514,-3.699298710100553
346,40.42543236753953,-3.6993320183176572
347,40.4243038232161,-3.6993677123767803
348,40.42495238206841,-3.697242863507853
349,40.42448399999999,-3.6993566
350,40.4248469,-3.6999933
351,40.42552520000001,-3.698678600000001
352,40.42400503933958,-3.6912785711171017
353,40.424072433914354,-3.69217532328136
354,40.42629069558889,-3.6937535247040456
355,40.425601089777146,-3.6936358277134675
356,40.4245246,-3.691388400000001
357,40.4249891,-3.6955473
358,40.4245246,-3.691388400000001
359,40.4245246,-3.691388400000001
360,40.426291000000006,-3.6936782
361,40.4252731,-3.6941204
362,40.4249172,-3.6953095
363,40.42792357105129,-3.697028241024062
364,40.42616321968919,-3.6949907201935615
365,40.42729124097805,-3.6952963037876634
366,40.426410245018275,-3.6942472332824177
367,40.426134,-3.6951707
368,40.4259449,-3.6957552
369,40.4273993,-3.6972516
370,40.4271491,-3.6956173
371,40.42630545108673,-3.7010453449201055
372,40.42703979717886,-3.701551050109583
373,40.426970324978775,-3.6993354148797692
374,40.4267756,-3.7007304
375,40.428904445244505,-3.7017405374572196
376,40.42779562494646,-3.701025747438534
377,40.4278524031986,-3.700832308779786
378,40.42877120845637,-3.702200300115621
379,40.427579400000006,-3.7015722
380,40.42893580922104,-3.70299152661697
381,40.42806277665294,-3.7036326679778284
382,40.42847283792826,-3.7023541519555594
383,40.4290217,-3.703134599999999
384,40.4285438,-3.7032247000000007
385,40.428281952738146,-3.70494486567124
386,40.42913835320832,-3.70489593885246
387,40.429122321408485,-3.705026404216263
388,40.4284138,-3.705964
389,40.42831230000001,-3.7059814000000006
390,40.42831230000001,-3.7059814000000006
391,40.42857409999999,-3.705861
392,40.42794829413218,-3.7049224105444782
393,40.42846500331827,-3.7041869686256317
394,40.42684581375891,-3.7035759613952357
395,40.426653596630054,-3.7022420715199
396,40.42636803871334,-3.703311695915353
397,40.4271923275838,-3.7026724500834467
398,40.4261776,-3.701618700000001
399,40.42687419999999,-3.7017494
400,40.4270467,-3.7033164
401,40.4270467,-3.7033164
402,40.4270467,-3.7033164
403,40.424462707144976,-3.701470327143251
404,40.424677203618195,-3.7015413487576665
405,40.42455355384945,-3.7017924720156046
406,40.4249715,-3.7023254
407,40.42447550000001,-3.701685700000001
408,40.42254573973648,-3.701158620856034
409,40.42280875264206,-3.70221928798151
410,40.42285995896422,-3.701257507155482
411,40.422727328968335,-3.701634328541377
412,40.4232058,-3.7022359
413,40.42210779999999,-3.7023838
414,40.422974657957354,-3.702926865136467
415,40.42372183666587,-3.7023880384127357
416,40.422449559863445,-3.702653540870469
417,40.4237455,-3.7029456
418,40.422916,-3.7033395
419,40.424468628339895,-3.7040778747525445
420,40.423992956255724,-3.7043609675676135
421,40.42416106418013,-3.7037794869278673
422,40.42468893283756,-3.705513660124771
423,40.4246413567343,-3.7049320540973616
424,40.42452020968596,-3.7053355515068214
425,40.42471249999999,-3.7054571
426,40.42462489999999,-3.704465999999999
427,40.4249586,-3.7039912
428,40.42557588476544,-3.7071243484573
429,40.42512000057413,-3.707067651490533
430,40.42541841121208,-3.7060290501276945
431,40.42569925773923,-3.7063992850127434
432,40.425860249888004,-3.7052866746104876
433,40.42526006740741,-3.7058246820255376
434,40.42572660410849,-3.703378013763857
435,40.425373083846786,-3.7025182676898027
436,40.4255507663022,-3.702564464103627
437,40.4255196,-3.7038384
438,40.42534500000001,-3.7030786
439,40.4261211,-3.7024497
440,40.4257403,-3.7025488
441,40.425981082228354,-3.7042763280977806
442,40.427149853050686,-3.705484119247285
443,40.426864390980775,-3.7041183688615056
444,40.4262979,-3.7052338
445,40.4264632,-3.7045913
446,40.42599200000001,-3.7056286
447,40.4262344,-3.7051002999999993
448,40.42851350425225,-3.7078549912049583
449,40.428420656028386,-3.707111822573398
450,40.427613437406386,-3.70706090868542
451,40.42861774192375,-3.707225215850996
452,40.42730630438495,-3.7071017918037676
453,40.426698676459715,-3.7085114781731514
454,40.42709329413412,-3.7070565426931594
455,40.4274029,-3.7066545
456,40.427177346971376,-3.70972362218453
457,40.42796054127116,-3.7094063896089016
458,40.42825660252726,-3.709421252313128
459,40.427352105801276,-3.7098445721027904
460,40.4280453,-3.7093622000000006
461,40.4280385,-3.7083511
462,40.4276303,-3.7080716
463,40.4268913,-3.7091167
464,40.4280453,-3.7093622000000006
465,40.42904417374291,-3.7083673623115967
466,40.429267401477034,-3.708041048305501
467,40.42842118233636,-3.7092501335589825
468,40.4283262,-3.7079638
469,40.429997664790825,-3.7120266712850154
470,40.42874512602946,-3.7138907467293167
471,40.429397392693616,-3.709473978020184
472,40.429072695721494,-3.7135203041024294
473,40.4296044,-3.7150363
474,40.4295985,-3.7148732
475,40.4295293,-3.7114191
476,40.4301477,-3.7136944
477,40.4295902,-3.713394299999999
478,40.42707030509894,-3.7134525903402267
479,40.42599398373431,-3.7119103629786823
480,40.42542105370982,-3.710755798693413
481,40.427426230505944,-3.71294379969509
482,40.42515180000001,-3.710304700000001
483,40.426577,-3.7122607
484,40.42553589999999,-3.7107681
485,40.42600564956031,-3.709176870991637
486,40.42622901661967,-3.709000675561981
487,40.42703582564002,-3.7095629817591123
488,40.4258482,-3.7096228
489,40.42492930645671,-3.7079045693630084
490,40.42505508434126,-3.709197520313876
491,40.42604446641767,-3.7071696568424604
492,40.4251333,-3.7096991
493,40.425309437005616,-3.712116934228312
494,40.42490013754496,-3.7116500297733643
495,40.42468324003444,-3.7106549060326124
496,40.425125,-3.7118202
497,40.42277405919996,-3.70911717199555
498,40.424073784037475,-3.7076028194730073
499,40.423423481809905,-3.7097505509469655
500,40.423336470885594,-3.705934649910677
501,40.422875722067815,-3.706881532450363
502,40.423754566770555,-3.706843934950539
503,40.423572500000006,-3.7071326
504,40.424138,-3.7065061
505,40.42243586334582,-3.7046222042048442
506,40.42208457202597,-3.705040543184097
507,40.42165549106954,-3.7048136230488344
508,40.42272615874197,-3.705924255413812
509,40.4221028,-3.705668800000001
510,40.4235596,-3.7054571
511,40.422540895564765,-3.7075465934628804
512,40.42103375527615,-3.707054542175791
513,40.42039593960783,-3.7049366339808616
514,40.4223334,-3.7061366
515,40.42198103391218,-3.70212746949516
516,40.42137867824122,-3.7013377334154254
517,40.42060330828103,-3.7030429812717323
518,40.421946882442874,-3.7024568468644996
519,40.4206092,-3.701681099999999
520,40.4206092,-3.701681099999999
521,40.4202362,-3.702459999999999
522,40.4212081,-3.7031578
523,40.420882,-3.7032114
524,40.41921829258079,-3.7038433766914993
525,40.42002204905764,-3.7062045999335744
526,40.419293427307046,-3.707616891232496
527,40.41864044688624,-3.7065183581474783
528,40.41953719999999,-3.703925900000001
529,40.41987040000001,-3.7027218
530,40.41953822622957,-3.7003699840503845
531,40.41953190280833,-3.701108780209986
532,40.4184537,-3.70071
533,40.4185931,-3.699768600000001
534,40.4188981,-3.701097999999999
535,40.4154405525683,-3.702228006368769
536,40.41654856169793,-3.701642500225528
537,40.41807606242502,-3.699781829511581
538,40.4183953,-3.7003551
539,40.4165739,-3.7028523
540,40.417287,-3.7004096
541,40.41653839999999,-3.7007342
542,40.41551989900636,-3.7046638435768307
543,40.415982732557914,-3.704052345355052
544,40.41532355482183,-3.7032411514182835
545,40.4167754,-3.7037902
546,40.4167754,-3.7037902
547,40.4167754,-3.7037902
548,40.4163611,-3.704921899999999
549,40.4164189,-3.7052397999999993
550,40.4167754,-3.7037902
551,40.416209251478364,-3.7062677987306216
552,40.41490597029239,-3.706400137916702
553,40.41580775467772,-3.708118674407084
554,40.4140029814064,-3.7064386220131884
555,40.415929,-3.7081147
556,40.4142848,-3.7042205999999993
557,40.416762848411494,-3.7076366748159124
558,40.41627661963858,-3.7085089783448923
559,40.4166954,-3.7047971
560,40.4162316,-3.7083511
561,40.416509,-3.7057322
562,40.4165111,-3.7075581
563,40.4167166,-3.705067800000001
564,40.417363693492895,-3.705147895417191
565,40.418964376226285,-3.704008243147545
566,40.4175977,-3.7069449
567,40.4173831,-3.706813800000001
568,40.41292315311871,-3.7194232706699677
569,40.412908342984686,-3.7190999389655057
570,40.41251747242039,-3.718255346947293
571,40.4131184,-3.7192746
572,40.41288599999999,-3.717850299999999
573,40.41288599999999,-3.717850299999999
574,40.41288599999999,-3.717850299999999
575,40.41288599999999,-3.717850299999999
576,40.412514893564236,-3.7184868965952083
577,40.41224602285402,-3.718977644829674
578,40.41246906784199,-3.7201901041529455
579,40.4121238,-3.7203435
580,40.41245030000001,-3.719651300000001
581,40.41205762061704,-3.7219187407918173
582,40.411408463199976,-3.7213407658141358
583,40.4095392183572,-3.721532640402542
584,40.4132942,-3.7208517
585,40.4136631,-3.7205980999999992
586,40.41092281491113,-3.720552003312452
587,40.4118668868258,-3.720796733255847
588,40.41154986111852,-3.72125714990091
589,40.41135929575692,-3.720349692349392
590,40.41124436346739,-3.719726824139622
591,40.411962,-3.7203402
592,40.411887542657304,-3.7189433476990224
593,40.40979703186765,-3.720588993772583
594,40.40846599343578,-3.7195487716837747
595,40.40981096292118,-3.720460642567674
596,40.411412578511246,-3.7187434586233956
597,40.4119877,-3.719286700000001
598,40.4101531,-3.719373800000001
599,40.4105717,-3.7196063000000006
600,40.4101531,-3.719373800000001
601,40.409123554448136,-3.7196650750363243
602,40.409393064489606,-3.720196007142631
603,40.4093007,-3.7197227000000006
604,40.40826630461412,-3.7169401295657085
605,40.4105863505076,-3.7180095893248075
606,40.410013602283804,-3.717902995968759
607,40.409050362053115,-3.7174549921703943
608,40.4098705,-3.7176761
609,40.408335,-3.716548
610,40.4072836,-3.7166704
611,40.40919002930848,-3.717778588586959
612,40.40571875338546,-3.7190175910165992
613,40.41060923821169,-3.718321239162706
614,40.40753920040762,-3.719322867775869
615,40.40442444029587,-3.7170833555438856
616,40.408448,-3.718434
617,40.40501214513315,-3.7209350228015428
618,40.40620584086207,-3.721681882861095
619,40.40041824560945,-3.7179033632348495
620,40.401868819699196,-3.719487658349779
621,40.40029373438898,-3.7151938429676243
622,40.4013171,-3.718745100000001
623,40.404511260753594,-3.7129039995374584
624,40.40433828867178,-3.7128670247559197
625,40.40356102744015,-3.7140218905484708
626,40.404130300000006,-3.714935800000001
627,40.4040021,-3.713406200000001
628,40.40486130782026,-3.7126896515374095
629,40.405026123401754,-3.7127541995045847
630,40.40648065564284,-3.712336785708031
631,40.405902,-3.7132568
632,40.405945300000006,-3.7129502
633,40.40571810000001,-3.712593400000001
634,40.40538770484378,-3.709852598712266
635,40.40549715079449,-3.709884182590101
636,40.40547184588522,-3.7114108443853104
637,40.40582817608366,-3.7098751091511386
638,40.4049134,-3.711121
639,40.39742265356752,-3.709843288927846
640,40.39766119196373,-3.709869203039146
641,40.39911846818134,-3.710942724550305
642,40.39709272427972,-3.7106902234772092
643,40.401067600000005,-3.7130062
644,40.4002917,-3.7118429
645,40.399155606199386,-3.707075829612813
646,40.39829849486446,-3.7050198181135388
647,40.398290633818625,-3.70655741262422
648,40.39775776822707,-3.705501892765304
649,40.39919689999999,-3.7069834
650,40.3994554,-3.7062761000000006
651,40.40144796502014,-3.709045121636807
652,40.39977479921991,-3.7036673930865134
653,40.398961680853716,-3.7031257520768026
654,40.40085477652638,-3.705393942345346
655,40.40126899660649,-3.7075347905622276
656,40.3988018,-3.7040805
657,40.3986503,-3.7030123
658,40.4016859,-3.708347999999999
659,40.39806490000001,-3.704146900000001
660,40.4016859,-3.708347999999999
661,40.403063565071186,-3.7075787139838923
662,40.40230578246912,-3.7061379263523864
663,40.40304459052332,-3.7073004445841278
664,40.40246548416688,-3.705909815189368
665,40.4025301,-3.7069567
666,40.40479408867897,-3.7060240331975702
667,40.404535963985516,-3.7060607980107885
668,40.40556369823245,-3.7062663107229534
669,40.4055298,-3.7064103
670,40.40314189828903,-3.7047977524192492
671,40.40378286001941,-3.7050466770939994
672,40.4034700856754,-3.705007124157246
673,40.4039801,-3.7053998
674,40.404218634011684,-3.7040266100508195
675,40.40401399670286,-3.704038550500406
676,40.4034098,-3.703953
677,40.4032826,-3.7034496
678,40.404719518334616,-3.702505315959065
679,40.403216368948776,-3.7029752859143716
680,40.4039359238338,-3.7022036245096666
681,40.4040441,-3.702147
682,40.4044753,-3.7025642
683,40.4045819,-3.7034265
684,40.402746901110405,-3.7021459015029454
685,40.402911304175525,-3.7022308004922695
686,40.40302976624359,-3.70163990478816
687,40.40248168496592,-3.7009642713717974
688,40.40278649999999,-3.7010569
689,40.40278649999999,-3.7010569
690,40.40205226769265,-3.702772560374094
691,40.40163048371706,-3.7022016999166363
692,40.4024126,-3.7028011
693,40.40143288656003,-3.7000333202504283
694,40.402267505428455,-3.700698581111302
695,40.402174610867554,-3.7005207503587916
696,40.4013327,-3.701575200000001
697,40.4018247,-3.7003522000000006
698,40.40040268700852,-3.7029078612112567
699,40.400325430207005,-3.702118568299869
700,40.4006926,-3.7040417
701,40.39992447649646,-3.7030196580415966
702,40.40028501449426,-3.7037453224478862
703,40.39843479371679,-3.7016184982794647
704,40.3987624153638,-3.70262505591748
705,40.39848670000001,-3.701829900000001
706,40.39947896364238,-3.7013797227326894
707,40.400427498615585,-3.7020500337414095
708,40.4009503840869,-3.7014945187439747
709,40.40088860000001,-3.701537300000001
710,40.4003775,-3.7015336
711,40.400567663053245,-3.700982467088722
712,40.40099234387504,-3.700460153112035
713,40.40040268835115,-3.700697314020842
714,40.4004081,-3.7000492
715,40.399580131070906,-3.6997485675330197
716,40.39983104549326,-3.7001048936900474
717,40.3996933,-3.6999072000000006
718,40.399301390549326,-3.6990445506967
719,40.399409243486886,-3.698620025020822
720,40.39945826390346,-3.700229949619091
721,40.398032872876236,-3.698490343776893
722,40.39869913617792,-3.699227929588754
723,40.39844170829583,-3.7006094193933294
724,40.39848644704515,-3.7004763860250556
725,40.39782431700083,-3.7014446174471347
726,40.397567170204816,-3.7014816784248366
727,40.39703719393588,-3.7014149495155415
728,40.3972573943848,-3.7025042314146646
729,40.39717972278477,-3.701165191396779
730,40.3966906,-3.7015569
731,40.3959124,-3.7009909
732,40.3966906,-3.7015569
733,40.395236112763165,-3.700569344828495
734,40.39606760659317,-3.7004257677629795
735,40.3951372,-3.7003773
736,40.39790501384983,-3.698002986743525
737,40.3979183884997,-3.6987350598073268
738,40.3978121,-3.6992016
739,40.3968013276244,-3.6990300593100067
740,40.396555980972444,-3.699159372447414
741,40.3969063892609,-3.6994044216110664
742,40.3970833,-3.698523
743,40.3970833,-3.698523
744,40.3964639,-3.699468500000001
745,40.39611931018563,-3.69741488409814
746,40.397952644785434,-3.69746689621878
747,40.3974327499572,-3.697112491791365
748,40.39645543984351,-3.697694684140116
749,40.3972571,-3.6970345
750,40.397534,-3.6974102000000015
751,40.39516535118748,-3.6992803436524024
752,40.39431234809062,-3.6992491810303347
753,40.395197958619136,-3.6986582984050544
754,40.3958452,-3.6991915
755,40.39506779999999,-3.699293
756,40.395941738143726,-3.697262937214435
757,40.39578417960606,-3.696743801313924
758,40.39426606689316,-3.696946374913605
759,40.394375883849015,-3.6963961356619035
760,40.39422904354604,-3.697429789457193
761,40.394744,-3.6971697
762,40.3950249626912,-3.6962853918059215
763,40.394796019442275,-3.69535101411536
764,40.3935844609836,-3.6957663341913993
765,40.39388390628303,-3.6947558326640255
766,40.3927575,-3.6970541
767,40.393345,-3.6966143
